,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity
9520,lifestyle,Sunday,12.0,326.0,25.0,0.0,0.3,-0.462083333333,0.587918871252
9521,lifestyle,Monday,10.0,585.0,25.0,25.0,0.385250463822,-0.394444444444,0.629876056483
9522,lifestyle,Monday,7.0,273.0,32.0,1.0,0.455047619048,-0.15,0.392380952381
9523,Entertainment,Monday,11.0,257.0,2.0,1.0,0.134343434343,-0.206462585034,0.315603514133
9524,business,Monday,12.0,378.0,6.0,1.0,0.453973407545,-0.191765873016,0.50002228164
9525,tech,Monday,9.0,953.0,15.0,1.0,0.341316431795,-0.205285714286,0.424008045826
9526,tech,Monday,5.0,454.0,14.0,1.0,0.416666666667,-0.133333333333,0.435392156863
9527,lifestyle,Monday,11.0,354.0,5.0,0.0,0.527222222222,-0.320654761905,0.548965517241
9528,socmed,Monday,11.0,626.0,8.0,1.0,0.449603174603,-0.183333333333,0.524572649573
9529,tech,Monday,11.0,173.0,6.0,0.0,0.354545454545,-0.222222222222,0.410101010101
9530,lifestyle,Monday,10.0,195.0,7.0,1.0,0.473076923077,-0.385185185185,0.665522875817
9531,Entertainment,Monday,9.0,444.0,3.0,1.0,0.370244107744,-0.42095959596,0.538138327722
9532,Entertainment,Monday,8.0,647.0,7.0,1.0,0.337045454545,-0.18619047619,0.424891774892
9533,tech,Monday,9.0,677.0,21.0,9.0,0.418944099379,-0.30725308642,0.505141971318
9534,Entertainment,Monday,12.0,317.0,3.0,0.0,0.408333333333,-0.55,0.462820512821
9535,lifestyle,Monday,9.0,862.0,24.0,1.0,0.46461038961,-0.196217948718,0.522222222222
9536,lifestyle,Monday,10.0,601.0,5.0,0.0,0.398761904762,-0.372395833333,0.552159468439
9537,World,Monday,15.0,1406.0,12.0,0.0,0.314000541126,-0.284722222222,0.44856910115
9538,Entertainment,Monday,14.0,453.0,28.0,0.0,0.400710227273,-0.317346938776,0.452948201224
9539,World,Monday,13.0,690.0,15.0,1.0,0.298181818182,-0.249134199134,0.427595341167
9540,tech,Monday,7.0,269.0,10.0,0.0,0.399410774411,-0.117592592593,0.455822197127
9541,tech,Monday,8.0,187.0,4.0,1.0,0.247916666667,-0.33125,0.363253968254
9542,socmed,Monday,7.0,188.0,2.0,1.0,0.265009469697,0.0,0.446570972887
9543,business,Monday,7.0,1353.0,20.0,1.0,0.389392040708,-0.257638888889,0.429218642714
9544,business,Monday,12.0,153.0,8.0,1.0,0.332670454545,-0.166666666667,0.360071301248
9545,lifestyle,Monday,10.0,895.0,33.0,30.0,0.327191047946,-0.276792114695,0.468097097633
9546,Entertainment,Monday,11.0,459.0,10.0,1.0,0.46974789916,-0.4,0.638984126984
9547,tech,Monday,14.0,221.0,4.0,1.0,0.401428571429,0.0,0.385171376243
9548,lifestyle,Monday,14.0,90.0,4.0,0.0,0.433333333333,-0.375,0.565151515152
9549,tech,Monday,10.0,164.0,7.0,1.0,0.55,-0.3875,0.358333333333
9550,tech,Monday,12.0,111.0,7.0,0.0,0.334781144781,-0.25,0.469848484848
9551,World,Monday,10.0,239.0,10.0,0.0,0.299747474747,-0.15,0.410858585859
9552,tech,Monday,13.0,452.0,8.0,1.0,0.328044733045,-0.240740740741,0.472644300144
9553,business,Monday,11.0,2100.0,19.0,1.0,0.365585591944,-0.260355616606,0.48984048359
9554,tech,Monday,7.0,2351.0,13.0,1.0,0.308823529412,-0.290589569161,0.433938594549
9555,business,Monday,9.0,780.0,11.0,1.0,0.378176930596,-0.35462962963,0.413578088578
9556,tech,Monday,8.0,1083.0,7.0,33.0,0.338169286853,-0.202136752137,0.45284507638
9557,tech,Monday,16.0,163.0,11.0,1.0,0.384090909091,0.0,0.4875
9558,World,Monday,9.0,311.0,3.0,1.0,0.20321969697,-0.178333333333,0.363292011019
9559,World,Monday,10.0,490.0,7.0,1.0,0.3109375,-0.257716049383,0.46454248366
9560,Entertainment,Monday,11.0,1499.0,127.0,1.0,0.4254622114,-0.354166666667,0.542091078856
9561,tech,Monday,9.0,1170.0,17.0,11.0,0.322566322566,-0.179276895944,0.435329121783
9562,business,Monday,12.0,219.0,6.0,1.0,0.340340909091,-0.1625,0.455186480186
9563,lifestyle,Monday,12.0,217.0,3.0,1.0,0.2,0.0,0.286538461538
9564,Entertainment,Monday,8.0,322.0,9.0,1.0,0.276904761905,-0.521111111111,0.472063492063
9565,tech,Monday,9.0,342.0,11.0,1.0,0.388522727273,-0.245833333333,0.493579545455
9566,World,Monday,12.0,187.0,4.0,1.0,0.276666666667,-0.191666666667,0.339259259259
9567,tech,Monday,8.0,248.0,5.0,1.0,0.206623376623,-0.216666666667,0.365900673401
9568,business,Monday,10.0,434.0,3.0,1.0,0.344613997114,-0.168402777778,0.430820449392
9569,business,Monday,10.0,294.0,8.0,0.0,0.29537037037,-0.470238095238,0.399134199134
9570,Entertainment,Monday,11.0,360.0,1.0,1.0,0.463860544218,-0.444543650794,0.631281001984
9571,business,Monday,10.0,362.0,4.0,1.0,0.382372835498,-0.383333333333,0.487916106882
9572,socmed,Monday,7.0,1272.0,10.0,1.0,0.2649427953,-0.29125,0.422675396229
9573,World,Monday,10.0,341.0,5.0,0.0,0.417045454545,-0.6,0.404836829837
9574,lifestyle,Monday,10.0,251.0,6.0,0.0,0.330578512397,-0.195701058201,0.43877950007
9575,lifestyle,Monday,9.0,1118.0,4.0,1.0,0.4552657113,-0.279166666667,0.529004329004
9576,lifestyle,Monday,10.0,475.0,12.0,0.0,0.389595579859,-0.311045364892,0.532224753566
9577,tech,Monday,9.0,502.0,16.0,1.0,0.272849025974,-0.371825396825,0.495267756934
9578,tech,Monday,9.0,404.0,5.0,1.0,0.327335858586,-0.125,0.509701857283
9579,lifestyle,Monday,11.0,113.0,5.0,0.0,0.583333333333,-0.175,0.433333333333
9580,tech,Monday,13.0,434.0,7.0,6.0,0.325416867084,-0.166666666667,0.392424242424
9581,Entertainment,Monday,13.0,471.0,7.0,11.0,0.24237012987,-0.297222222222,0.386958874459
9582,lifestyle,Tuesday,11.0,452.0,6.0,0.0,0.418333333333,-0.276543209877,0.592592592593
9583,socmed,Tuesday,9.0,2429.0,76.0,41.0,0.465783191629,-0.228863196988,0.562399644931
9584,tech,Tuesday,9.0,195.0,3.0,0.0,0.281414141414,-0.216666666667,0.410649350649
9585,business,Tuesday,8.0,159.0,4.0,1.0,0.332142857143,-0.4,0.393859649123
9586,tech,Tuesday,12.0,235.0,5.0,1.0,0.45,-0.130555555556,0.361979166667
9587,tech,Tuesday,14.0,95.0,5.0,0.0,0.355208333333,0.0,0.47037037037
9588,tech,Tuesday,10.0,458.0,7.0,11.0,0.398945981555,-0.159375,0.435412567231
9589,business,Tuesday,13.0,224.0,3.0,0.0,0.433333333333,-0.373765432099,0.533148148148
9590,lifestyle,Tuesday,12.0,1390.0,122.0,13.0,0.499080952381,-0.172905643739,0.508482410982
9591,lifestyle,Tuesday,12.0,358.0,5.0,0.0,0.576111111111,-0.328229166667,0.510571428571
9592,lifestyle,Tuesday,12.0,97.0,6.0,0.0,0.471428571429,-0.30625,0.63375
9593,World,Tuesday,13.0,537.0,13.0,1.0,0.368253968254,-0.27037037037,0.411463844797
9594,Entertainment,Tuesday,10.0,488.0,6.0,1.0,0.358796296296,-0.62962962963,0.52264957265
9595,World,Tuesday,9.0,1026.0,29.0,1.0,0.387768133227,-0.305341880342,0.483756212923
9596,Entertainment,Tuesday,11.0,128.0,4.0,1.0,0.263888888889,-0.166666666667,0.418518518519
9597,business,Tuesday,6.0,154.0,5.0,1.0,0.0,0.0,0.613333333333
9598,lifestyle,Tuesday,12.0,199.0,4.0,0.0,0.266666666667,-0.444444444444,0.38380952381
9599,tech,Tuesday,9.0,399.0,8.0,1.0,0.306735421441,-0.294444444444,0.406431195068
9600,Entertainment,Tuesday,12.0,1807.0,28.0,8.0,0.409411136808,-0.357532956685,0.55341658702
9601,lifestyle,Tuesday,10.0,150.0,2.0,0.0,0.414285714286,-0.4,0.523593073593
9602,lifestyle,Tuesday,9.0,594.0,59.0,0.0,0.378065268065,-0.198456790123,0.597766691303
9603,business,Tuesday,8.0,272.0,7.0,0.0,0.351659451659,-0.225,0.409036796537
9604,lifestyle,Tuesday,11.0,174.0,4.0,1.0,0.327083333333,-0.301388888889,0.433148148148
9605,socmed,Tuesday,7.0,2442.0,10.0,1.0,0.349960003764,-0.220624195624,0.446858434564
9606,socmed,Tuesday,10.0,294.0,7.0,1.0,0.237001594896,-0.253125,0.369329660239
9607,tech,Tuesday,7.0,144.0,7.0,1.0,0.4,-0.125,0.330192307692
9608,socmed,Tuesday,12.0,253.0,6.0,1.0,0.248051948052,0.0,0.435071301248
9609,Entertainment,Tuesday,14.0,1682.0,4.0,10.0,0.402942449707,-0.379079861111,0.536030874556
9610,Entertainment,Tuesday,11.0,212.0,7.0,0.0,0.453305785124,-0.55,0.584393939394
9611,tech,Tuesday,14.0,1390.0,16.0,10.0,0.400803957947,-0.20063700919,0.450258488556
9612,lifestyle,Tuesday,8.0,1098.0,15.0,0.0,0.429181929182,-0.267361111111,0.422659022659
9613,tech,Tuesday,12.0,553.0,6.0,13.0,0.358997308997,-0.240476190476,0.423461694555
9614,business,Tuesday,8.0,604.0,15.0,1.0,0.390173715174,-0.375617283951,0.511511276789
9615,Entertainment,Tuesday,10.0,369.0,18.0,1.0,0.304464285714,-0.510714285714,0.495564892624
9616,Entertainment,Tuesday,12.0,397.0,21.0,0.0,0.381704545455,-0.34375,0.596076146076
9617,Entertainment,Tuesday,12.0,976.0,15.0,92.0,0.274242424242,-0.239814814815,0.49315375982
9618,World,Tuesday,10.0,209.0,5.0,0.0,0.283333333333,-0.266666666667,0.245512820513
9619,business,Tuesday,8.0,222.0,4.0,1.0,0.302828282828,-0.3125,0.46007295174
9620,Entertainment,Tuesday,10.0,144.0,1.0,0.0,0.395454545455,-0.3,0.378693181818
9621,Entertainment,Tuesday,10.0,182.0,3.0,0.0,0.37,-0.26130952381,0.492153679654
9622,Entertainment,Tuesday,10.0,275.0,8.0,0.0,0.399197860963,-0.33125,0.414328063241
9623,business,Tuesday,9.0,879.0,18.0,1.0,0.464178451178,-0.26619047619,0.433157022946
9624,World,Tuesday,9.0,517.0,5.0,1.0,0.502214627478,-0.16,0.408895908896
9625,lifestyle,Tuesday,10.0,248.0,18.0,10.0,0.389646464646,-0.375,0.533333333333
9626,tech,Tuesday,12.0,646.0,16.0,1.0,0.318686868687,-0.276128472222,0.442818866632
9627,World,Tuesday,11.0,294.0,2.0,1.0,0.344642857143,-0.10625,0.427619047619
9628,World,Tuesday,8.0,1767.0,5.0,1.0,0.346449589058,-0.309166666667,0.426231902426
9629,lifestyle,Tuesday,8.0,562.0,7.0,15.0,0.362121212121,-0.293333333333,0.473787878788
9630,lifestyle,Tuesday,11.0,892.0,9.0,0.0,0.34600886918,-0.253703703704,0.447898989899
9631,business,Tuesday,10.0,372.0,9.0,1.0,0.39,-0.230555555556,0.377150537634
9632,World,Tuesday,7.0,510.0,12.0,1.0,0.295707070707,-0.403333333333,0.397101449275
9633,socmed,Tuesday,12.0,223.0,5.0,1.0,0.358333333333,-0.5,0.394791666667
9634,World,Tuesday,10.0,342.0,9.0,1.0,0.249494949495,-0.4,0.51976584022
9635,lifestyle,Tuesday,8.0,762.0,11.0,1.0,0.280629960317,-0.144270833333,0.377904238619
9636,World,Tuesday,9.0,1035.0,17.0,1.0,0.293171259635,-0.189236111111,0.470850126885
9637,World,Tuesday,7.0,538.0,12.0,1.0,0.302272727273,-0.233080808081,0.368630050505
9638,lifestyle,Tuesday,11.0,183.0,4.0,0.0,0.192727272727,-0.2125,0.300108225108
9639,business,Tuesday,10.0,154.0,7.0,1.0,0.464285714286,-0.125,0.408982683983
9640,business,Tuesday,9.0,167.0,8.0,1.0,0.247272727273,-0.20625,0.345110192837
9641,socmed,Tuesday,9.0,609.0,19.0,1.0,0.380775125775,-0.316132478632,0.45283098295
9642,business,Tuesday,7.0,888.0,11.0,1.0,0.430260724124,-0.33203125,0.549337898943
9643,lifestyle,Tuesday,10.0,160.0,31.0,0.0,0.672222222222,-0.1875,0.780952380952
9644,tech,Tuesday,9.0,404.0,5.0,1.0,0.349955726092,-0.255555555556,0.413852813853
9645,tech,Tuesday,8.0,496.0,6.0,1.0,0.346239177489,-0.265,0.524368686869
9646,tech,Tuesday,10.0,981.0,32.0,1.0,0.342934810288,-0.3234375,0.420921146364
9647,tech,Tuesday,8.0,462.0,12.0,1.0,0.301777777778,-0.254393424036,0.499696969697
9648,tech,Tuesday,13.0,377.0,6.0,1.0,0.407738095238,-0.25,0.417708333333
9649,business,Tuesday,8.0,179.0,4.0,1.0,0.229889807163,-0.163888888889,0.384893048128
9650,lifestyle,Tuesday,9.0,180.0,4.0,0.0,0.4185,-0.1875,0.496666666667
9651,lifestyle,Wednesday,8.0,550.0,5.0,1.0,0.437169312169,-0.444623655914,0.680665315772
9652,World,Wednesday,13.0,332.0,9.0,0.0,0.410555555556,-0.190151515152,0.362222222222
9653,business,Wednesday,8.0,685.0,7.0,1.0,0.337371007371,-0.147222222222,0.475003553794
9654,World,Wednesday,13.0,319.0,4.0,0.0,0.329383116883,-0.483333333333,0.428458498024
9655,business,Wednesday,11.0,149.0,2.0,1.0,0.521590909091,0.0,0.458787878788
9656,World,Wednesday,9.0,596.0,9.0,1.0,0.256613123718,-0.168055555556,0.440083464515
9657,tech,Wednesday,13.0,2155.0,50.0,26.0,0.411350748488,-0.302944015444,0.569935571936
9658,socmed,Wednesday,10.0,2231.0,37.0,11.0,0.368892897226,-0.350824175824,0.514294578955
9659,tech,Wednesday,14.0,224.0,6.0,1.0,0.355,-0.138888888889,0.451470588235
9660,business,Wednesday,8.0,446.0,3.0,1.0,0.341838842975,-0.302777777778,0.457610192837
9661,tech,Wednesday,7.0,550.0,14.0,1.0,0.36190285205,-0.245,0.47500957376
9662,lifestyle,Wednesday,9.0,94.0,3.0,0.0,0.510416666667,-0.3125,0.609722222222
9663,World,Wednesday,8.0,615.0,13.0,1.0,0.34917998668,-0.252604166667,0.53725476651
9664,lifestyle,Wednesday,9.0,493.0,2.0,1.0,0.37670995671,-0.244212962963,0.394949494949
9665,business,Wednesday,11.0,265.0,4.0,1.0,0.246590909091,-0.245833333333,0.336221590909
9666,World,Wednesday,7.0,548.0,7.0,1.0,0.321546635183,-0.188541666667,0.432425015461
9667,Entertainment,Wednesday,11.0,214.0,10.0,1.0,0.230681818182,-0.135714285714,0.57224025974
9668,tech,Wednesday,11.0,383.0,7.0,9.0,0.442335115865,-0.1775,0.351479076479
9669,Entertainment,Wednesday,13.0,1066.0,10.0,0.0,0.355693144065,-0.193342151675,0.399700683304
9670,Entertainment,Wednesday,10.0,363.0,8.0,1.0,0.400472772841,-0.203968253968,0.451977942692
9671,socmed,Wednesday,9.0,217.0,0.0,0.0,0.445104895105,-0.385185185185,0.639319667261
9672,lifestyle,Wednesday,8.0,921.0,8.0,0.0,0.345426829268,-0.260802469136,0.433670309654
9673,tech,Wednesday,12.0,108.0,6.0,0.0,0.355627705628,-0.189583333333,0.41976584022
9674,lifestyle,Wednesday,11.0,199.0,4.0,0.0,0.380194805195,-0.28125,0.53208041958
9675,business,Wednesday,6.0,721.0,14.0,1.0,0.353072390572,-0.35,0.481872294372
9676,business,Wednesday,9.0,176.0,5.0,1.0,0.271796536797,-0.4,0.603422619048
9677,tech,Wednesday,10.0,220.0,10.0,1.0,0.272306397306,0.0,0.35946969697
9678,lifestyle,Wednesday,10.0,269.0,8.0,17.0,0.359641873278,-0.190277777778,0.465476190476
9679,lifestyle,Wednesday,10.0,380.0,2.0,0.0,0.39411976912,-0.51,0.434970674487
9680,Entertainment,Wednesday,11.0,891.0,7.0,61.0,0.333923160173,-0.407355242567,0.450028860029
9681,tech,Wednesday,10.0,128.0,4.0,1.0,0.261515151515,-0.11875,0.357992424242
9682,lifestyle,Wednesday,9.0,806.0,7.0,5.0,0.428862516794,-0.305654761905,0.420550169009
9683,tech,Wednesday,13.0,313.0,6.0,0.0,0.341415429808,-0.236111111111,0.400832817976
9684,business,Wednesday,11.0,575.0,16.0,0.0,0.30231990232,-0.35,0.427050580998
9685,World,Wednesday,10.0,586.0,10.0,1.0,0.28743315508,-0.229761904762,0.430016835017
9686,business,Wednesday,13.0,582.0,5.0,1.0,0.419444444444,-0.256305114638,0.418811668812
9687,tech,Wednesday,7.0,675.0,9.0,7.0,0.346185064935,-0.267191142191,0.424623319942
9688,lifestyle,Wednesday,5.0,399.0,23.0,11.0,0.642361111111,0.0,0.648888888889
9689,Entertainment,Wednesday,14.0,779.0,11.0,7.0,0.386128526646,-0.235848126233,0.446160860997
9690,Entertainment,Wednesday,13.0,424.0,22.0,0.0,0.448863636364,-0.75,0.662950937951
9691,Entertainment,Wednesday,9.0,175.0,7.0,1.0,0.312121212121,-0.7,0.403535353535
9692,business,Wednesday,10.0,151.0,2.0,1.0,0.425,-0.0958333333333,0.460833333333
9693,business,Wednesday,8.0,225.0,12.0,1.0,0.500917065391,-0.7,0.405355276907
9694,World,Wednesday,7.0,396.0,7.0,1.0,0.329665334665,-0.201111111111,0.327775443511
9695,business,Wednesday,13.0,147.0,4.0,0.0,0.40404040404,-0.2125,0.537878787879
9696,Entertainment,Wednesday,8.0,251.0,11.0,1.0,0.475,-0.55,0.585
9697,lifestyle,Wednesday,9.0,303.0,25.0,15.0,0.296487603306,-0.255208333333,0.448200757576
9698,business,Wednesday,12.0,2184.0,26.0,0.0,0.335682412825,-0.2570861678,0.449617976525
9699,lifestyle,Wednesday,9.0,141.0,2.0,1.0,0.508333333333,-0.31,0.662179487179
9700,World,Wednesday,12.0,260.0,11.0,1.0,0.38538961039,-0.28125,0.294949494949
9702,Entertainment,Wednesday,8.0,960.0,7.0,0.0,0.35847979798,-0.33005952381,0.488899097357
9703,socmed,Wednesday,8.0,151.0,5.0,0.0,0.299035812672,-0.6,0.457413419913
9704,business,Wednesday,14.0,110.0,2.0,0.0,0.202272727273,-0.05,0.541818181818
9705,tech,Wednesday,12.0,277.0,6.0,1.0,0.260573593074,-0.55,0.510434704185
9706,tech,Wednesday,12.0,827.0,15.0,1.0,0.357095579859,-0.196683673469,0.454586716101
9707,socmed,Wednesday,9.0,650.0,0.0,1.0,0.33465007215,-0.178472222222,0.528565878566
9708,lifestyle,Wednesday,13.0,852.0,17.0,0.0,0.411111111111,-0.332236842105,0.431300813008
9709,tech,Wednesday,8.0,470.0,11.0,0.0,0.327577725305,-0.335555555556,0.497001974634
9710,tech,Wednesday,11.0,727.0,6.0,1.0,0.364993686869,-0.370512820513,0.532537236775
9711,tech,Wednesday,10.0,267.0,4.0,1.0,0.295320855615,-0.113888888889,0.446482683983
9712,lifestyle,Wednesday,11.0,327.0,5.0,0.0,0.406666666667,-0.220833333333,0.557666666667
9713,tech,Wednesday,11.0,246.0,5.0,0.0,0.265426997245,-0.304166666667,0.483817340067
9714,lifestyle,Wednesday,13.0,451.0,74.0,1.0,0.393518518519,-0.43125,0.679487179487
9715,tech,Wednesday,11.0,300.0,3.0,1.0,0.421085858586,-0.25,0.343762626263
9716,lifestyle,Wednesday,10.0,76.0,2.0,0.0,0.65,-0.383333333333,0.440079365079
9717,tech,Wednesday,11.0,259.0,9.0,1.0,0.307007575758,-0.1625,0.395520421607
9718,World,Wednesday,11.0,358.0,4.0,0.0,0.382291666667,-0.20625,0.524444444444
9719,business,Wednesday,11.0,343.0,6.0,1.0,0.37224025974,-0.191203703704,0.475837924702
9720,tech,Wednesday,11.0,339.0,6.0,1.0,0.276170183983,-0.291666666667,0.450077494522
9721,tech,Thursday,9.0,244.0,7.0,0.0,0.34420995671,-0.45,0.530181277056
9722,lifestyle,Thursday,9.0,487.0,25.0,1.0,0.353279220779,-0.17380952381,0.436142531304
9723,lifestyle,Thursday,9.0,270.0,35.0,1.0,0.354545454545,-0.425,0.55
9724,business,Thursday,8.0,143.0,6.0,1.0,0.191666666667,-0.2025,0.329444444444
9725,business,Thursday,12.0,326.0,7.0,1.0,0.34905780494,-0.132291666667,0.462225378788
9726,business,Thursday,13.0,106.0,6.0,0.0,0.402777777778,-0.125,0.2625
9727,lifestyle,Thursday,8.0,169.0,3.0,1.0,0.415,-0.1875,0.460833333333
9728,tech,Thursday,15.0,134.0,3.0,1.0,0.285833333333,-0.15,0.304027777778
9729,lifestyle,Thursday,8.0,567.0,8.0,1.0,0.4109375,-0.260897435897,0.502589285714
9730,lifestyle,Thursday,7.0,803.0,6.0,0.0,0.421605876393,-0.372395833333,0.556178420735
9731,lifestyle,Thursday,10.0,968.0,9.0,1.0,0.41646567718,-0.349939613527,0.462905745049
9732,World,Thursday,12.0,281.0,3.0,1.0,0.187121212121,-0.125,0.351089015152
9733,lifestyle,Thursday,11.0,171.0,3.0,0.0,0.354545454545,-0.5,0.734848484848
9734,business,Thursday,11.0,604.0,15.0,0.0,0.409166666667,-0.433333333333,0.483983451537
9735,business,Thursday,10.0,349.0,18.0,0.0,0.367550505051,-0.436666666667,0.575491759702
9736,lifestyle,Thursday,11.0,1078.0,65.0,0.0,0.401764493676,-0.297135416667,0.581413999013
9737,business,Thursday,10.0,231.0,7.0,1.0,0.410784313725,-0.27,0.525
9738,lifestyle,Thursday,9.0,580.0,27.0,9.0,0.433333333333,-0.312270258981,0.551005906238
9739,tech,Thursday,7.0,487.0,11.0,1.0,0.336970970206,-0.323958333333,0.473020619731
9740,Entertainment,Thursday,10.0,340.0,12.0,1.0,0.438571428571,-0.46,0.484391534392
9741,business,Thursday,10.0,594.0,13.0,1.0,0.385336885337,-0.14375,0.403986291486
9742,socmed,Thursday,15.0,152.0,4.0,0.0,0.4,-0.3,0.466666666667
9743,lifestyle,Thursday,13.0,333.0,5.0,0.0,0.449038461538,-0.5175,0.626481481481
9744,lifestyle,Thursday,8.0,315.0,22.0,11.0,0.41,-0.171527777778,0.625362811791
9745,business,Thursday,11.0,173.0,5.0,1.0,0.180871212121,-0.1125,0.321742424242
9746,Entertainment,Thursday,10.0,1581.0,2.0,10.0,0.391776297296,-0.384427609428,0.518225812649
9747,World,Thursday,11.0,748.0,11.0,1.0,0.383877665544,-0.334375,0.507240791995
9748,World,Thursday,9.0,538.0,8.0,1.0,0.47,-0.175,0.509397163121
9749,tech,Thursday,8.0,665.0,19.0,15.0,0.438000977517,-0.357323232323,0.653254483612
9750,socmed,Thursday,9.0,421.0,6.0,0.0,0.31408045977,-0.3828125,0.521772186147
9751,socmed,Thursday,8.0,545.0,11.0,1.0,0.417711038961,-0.166666666667,0.420572047001
9752,lifestyle,Thursday,8.0,662.0,19.0,1.0,0.426188811189,-0.469230769231,0.601730994152
9753,Entertainment,Thursday,8.0,1499.0,27.0,1.0,0.378796382189,-0.244934640523,0.422405645121
9754,Entertainment,Thursday,14.0,755.0,6.0,1.0,0.369621212121,-0.231051587302,0.370796857464
9755,Entertainment,Thursday,13.0,474.0,14.0,1.0,0.377629233512,-0.420634920635,0.360591206179
9756,tech,Thursday,12.0,228.0,5.0,0.0,0.28,-0.14806547619,0.41369047619
9757,business,Thursday,12.0,628.0,4.0,1.0,0.321343240093,-0.177777777778,0.388498917749
9758,World,Thursday,7.0,204.0,13.0,1.0,0.35,-0.125,0.469871794872
9759,Entertainment,Thursday,9.0,650.0,7.0,1.0,0.37946969697,-0.398395445135,0.504668505011
9760,business,Thursday,9.0,291.0,4.0,1.0,0.410989010989,-0.125,0.36880952381
9761,tech,Thursday,6.0,4585.0,74.0,1.0,0.42604238511,-0.375556657848,0.533135977902
9762,World,Thursday,8.0,603.0,10.0,1.0,0.292592592593,-0.25,0.246904761905
9763,business,Thursday,8.0,1339.0,15.0,1.0,0.330359224109,-0.330989583333,0.411496641987
9764,tech,Thursday,7.0,569.0,4.0,1.0,0.371579635642,-0.22328042328,0.401354133671
9765,lifestyle,Thursday,13.0,381.0,7.0,0.0,0.446650717703,-0.225,0.593223905724
9766,World,Thursday,12.0,526.0,21.0,1.0,0.268022328549,-0.283333333333,0.477047502048
9767,business,Thursday,10.0,372.0,6.0,1.0,0.276785714286,-0.231845238095,0.369781746032
9768,business,Thursday,11.0,389.0,10.0,1.0,0.420701058201,-0.291111111111,0.563888888889
9769,tech,Thursday,8.0,1294.0,10.0,14.0,0.337081529582,-0.211728395062,0.419642857143
9770,tech,Thursday,10.0,516.0,4.0,1.0,0.369323911383,-0.21,0.464413451132
9771,socmed,Thursday,9.0,639.0,0.0,0.0,0.33465007215,-0.178472222222,0.53001260343
9772,Entertainment,Thursday,10.0,132.0,2.0,0.0,0.355454545455,-0.172222222222,0.273535353535
9773,Entertainment,Thursday,13.0,213.0,13.0,0.0,0.355208333333,-0.39126984127,0.531203007519
9774,business,Thursday,9.0,268.0,8.0,1.0,0.5,-0.183333333333,0.292647058824
9775,Entertainment,Thursday,12.0,212.0,8.0,0.0,0.388257575758,-0.0714285714286,0.278225108225
9776,tech,Thursday,12.0,752.0,12.0,1.0,0.422459169618,-0.261538461538,0.518393493761
9777,lifestyle,Thursday,8.0,588.0,20.0,1.0,0.285080213904,-0.26654589372,0.516964769648
9778,socmed,Thursday,8.0,2251.0,71.0,32.0,0.446236792868,-0.234392432187,0.553582428734
9779,lifestyle,Thursday,10.0,128.0,3.0,0.0,0.277777777778,-0.354166666667,0.462820512821
9780,lifestyle,Thursday,12.0,122.0,4.0,1.0,0.327,-0.1125,0.375
9781,Entertainment,Thursday,12.0,209.0,13.0,5.0,0.393333333333,-0.725,0.404166666667
9782,lifestyle,Thursday,8.0,233.0,52.0,0.0,0.326666666667,0.0,0.425
9783,business,Thursday,10.0,603.0,9.0,1.0,0.244728535354,-0.207291666667,0.439685314685
